inter_in,inter_out,streetcode,L
577,872,6309,5
252,112,6310,4
243,972,6311,8
965,1023,6312,2
98,1034,6313,6
333,597,6314,5
857,152,6315,5
23,11,6316,3
379,936,6317,9
823,63,6318,8
577,565,6319,2
309,492,6320,10
533,1056,6321,9
1056,574,6322,6
965,855,6323,5
774,156,6324,8
202,837,6325,7
390,643,6326,5
305,648,6327,4
913,1057,6328,10
1057,621,6329,1
714,1030,6330,8
852,670,6331,5
551,730,6332,4
251,881,6333,5
179,1058,6334,4
1058,263,6335,1
658,1059,6336,4
1059,85,6337,2
491,729,6338,5
533,1054,6339,5
824,227,6340,5
965,43,6341,3
63,163,6342,3
19,895,6343,7
403,800,6344,6
343,1060,6345,5
1060,251,6346,9
1034,535,6347,6
351,1061,6348,1
1061,588,6349,5
281,877,6350,7
45,338,6351,8
169,500,6352,9
684,1062,6353,5
1062,192,6354,5
146,1063,6355,8
1063,124,6356,1
766,283,6357,6
279,1040,6358,5
359,761,6359,9
998,17,6360,2
936,136,6361,6
951,1064,6362,3
1064,388,6363,5
139,826,6364,7
975,595,6365,10
895,386,6366,1
775,131,6367,1
916,894,6368,10
939,4,6369,7
163,1065,6370,5
1065,964,6371,8
903,445,6372,5
77,646,6373,5
367,373,6374,4
983,1066,6375,8
1066,402,6376,10
928,856,6377,8
913,1067,6378,3
1067,923,6379,6
477,1068,6380,6
1068,978,6381,3
443,123,6382,5
375,430,6383,9
672,13,6384,2
878,66,6385,8
880,431,6386,4
250,406,6387,7
973,1069,6388,1
1069,646,6389,4
385,789,6390,4
15,17,6391,4
720,396,6392,10
259,108,6393,1
215,1070,6394,8
1070,652,6395,2
262,1071,6396,6
1071,636,6397,2
632,404,6398,6
55,70,6399,4
826,741,6400,10
1017,116,6401,9
802,453,6402,1
786,314,6403,10
28,1054,6404,10
434,218,6405,2
529,1072,6406,3
1072,207,6407,7
952,759,6408,9
603,321,6409,10
333,348,6410,3
18,94,6411,3
88,3,6412,7
436,199,6413,6
450,1073,6414,7
1073,754,6415,4
872,211,6416,6
996,726,6417,9
980,321,6418,8
800,1074,6419,10
1074,161,6420,10
1063,1075,6421,10
1075,185,6422,3
423,194,6423,2
667,144,6424,2
162,1076,6425,9
1076,606,6426,7
740,1077,6427,1
1077,656,6428,7
625,484,6429,10
432,314,6430,3
526,90,6431,3
96,1021,6432,1
896,1067,6433,7
660,972,6434,5
451,457,6435,6
218,168,6436,9
309,373,6437,7
184,445,6438,4
701,1078,6439,8
1078,451,6440,6
417,371,6441,5
678,1079,6442,5
1079,398,6443,2
985,1080,6444,2
1080,1017,6445,6
707,36,6446,1
336,886,6447,1
473,114,6448,2
253,530,6449,6
756,414,6450,6
856,553,6451,8
802,1081,6452,10
1081,766,6453,2
708,286,6454,8
1018,1082,6455,6
1082,676,6456,6
1073,721,6457,2
1013,422,6458,6
874,988,6459,4
732,919,6460,2
173,284,6461,4
81,1083,6462,6
1083,12,6463,7
904,77,6464,6
286,395,6465,4
879,246,6466,7
537,920,6467,9
110,1006,6468,9
802,981,6469,3
854,355,6470,3
805,1084,6471,8
1084,1066,6472,7
1014,926,6473,7
190,460,6474,9
601,592,6475,2
147,751,6476,9
70,1085,6477,7
1085,533,6478,4
433,1086,6479,5
1086,994,6480,7
151,350,6481,8
659,651,6482,5
625,1087,6483,6
1087,165,6484,9
559,1088,6485,2
1088,625,6486,8
879,339,6487,3
21,214,6488,7
753,91,6489,10
763,1063,6490,3
775,921,6491,5
148,713,6492,4
709,448,6493,5
694,1089,6494,4
1089,597,6495,1
479,830,6496,9
788,355,6497,4
185,1090,6498,3
1090,119,6499,6
1050,881,6500,8
656,1052,6501,4
860,598,6502,4
113,555,6503,7
468,505,6504,3
637,893,6505,9
257,791,6506,1
91,740,6507,2
53,1041,6508,3
485,857,6509,10
98,1091,6510,2
1091,242,6511,8
716,1072,6512,7
787,1092,6513,10
1092,332,6514,1
1014,1050,6515,9
578,248,6516,1
197,647,6517,8
770,1093,6518,8
1093,123,6519,5
23,143,6520,8
20,175,6521,9
1064,115,6522,7
1045,1007,6523,10
978,370,6524,3
849,1094,6525,8
1094,844,6526,10
420,1095,6527,7
1095,571,6528,9
399,832,6529,8
265,1096,6530,8
1096,907,6531,7
990,153,6532,1
887,684,6533,9
384,666,6534,4
388,1073,6535,2
922,595,6536,3
824,500,6537,6
39,823,6538,7
667,938,6539,8
664,16,6540,7
710,1097,6541,9
1097,238,6542,2
111,624,6543,1
1049,355,6544,10
1034,438,6545,9
900,823,6546,10
924,280,6547,8
563,68,6548,9
1094,1098,6549,9
1098,314,6550,6
313,715,6551,9
236,911,6552,5
181,733,6553,7
712,179,6554,6
225,22,6555,8
294,697,6556,4
897,641,6557,4
497,1099,6558,5
1099,363,6559,10
147,44,6560,6
949,280,6561,10
25,1100,6562,8
1100,771,6563,1
769,347,6564,3
234,1101,6565,3
1101,1088,6566,5
183,370,6567,8
796,892,6568,7
324,1102,6569,1
1102,286,6570,9
60,1103,6571,7
1103,875,6572,5
493,359,6573,1
827,375,6574,1
110,962,6575,8
569,145,6576,2
683,1104,6577,8
1104,353,6578,3
1064,806,6579,9
1017,1064,6580,7
851,509,6581,3
709,1010,6582,9
455,1105,6583,7
1105,484,6584,4
3,371,6585,5
853,1001,6586,8
185,410,6587,10
353,697,6588,8
628,199,6589,6
1065,836,6590,2
703,477,6591,3
467,716,6592,1
28,42,6593,8
655,1106,6594,4
1106,119,6595,5
290,1107,6596,4
1107,833,6597,1
384,687,6598,10
588,456,6599,9
414,1108,6600,4
1108,285,6601,7
1000,304,6602,2
923,1095,6603,2
1097,345,6604,6
111,106,6605,10
827,1109,6606,3
1109,771,6607,4
1021,1008,6608,4
734,1110,6609,2
1110,500,6610,5
363,562,6611,3
556,1055,6612,8
730,255,6613,3
743,1111,6614,4
1111,378,6615,6
499,852,6616,3
435,476,6617,2
559,484,6618,8
417,218,6619,7
800,1082,6620,6
69,773,6621,3
371,624,6622,9
138,991,6623,3
62,124,6624,6
355,1112,6625,5
1112,263,6626,9
581,362,6627,8
577,541,6628,6
1009,417,6629,1
277,782,6630,1
295,166,6631,10
833,466,6632,2
327,607,6633,1
537,440,6634,7
16,366,6635,8
684,8,6636,9
774,1094,6637,6
224,280,6638,7
717,932,6639,3
821,1113,6640,2
1113,1103,6641,1
663,288,6642,6
122,1114,6643,9
1114,481,6644,3
110,210,6645,6
280,189,6646,10
879,770,6647,9
727,169,6648,10
567,1035,6649,5
649,1115,6650,5
1115,1036,6651,2
441,648,6652,9
845,1116,6653,2
1116,729,6654,1
476,1117,6655,4
1117,139,6656,4
675,723,6657,2
950,959,6658,7
787,1081,6659,8
712,1022,6660,5
1091,371,6661,3
102,1118,6662,2
1118,284,6663,4
373,782,6664,3
846,374,6665,10
1085,86,6666,6
188,897,6667,1
487,517,6668,7
922,380,6669,5
215,834,6670,5
984,589,6671,1
608,331,6672,3
305,96,6673,4
667,1068,6674,9
186,1119,6675,1
1119,894,6676,3
1049,901,6677,7
250,1053,6678,4
133,1120,6679,2
1120,344,6680,7
677,334,6681,6
531,810,6682,7
874,684,6683,3
597,522,6684,3
304,13,6685,8
921,1085,6686,6
399,1121,6687,2
1121,616,6688,1
8,716,6689,7
1096,397,6690,5
713,1122,6691,5
1122,765,6692,10
674,925,6693,7
928,67,6694,4
547,665,6695,5
690,102,6696,2
1077,136,6697,7
672,468,6698,9
266,40,6699,5
0,253,6700,7
1088,1123,6701,8
1123,1024,6702,6
829,1,6703,9
621,303,6704,4
941,543,6705,4
855,1124,6706,1
1124,372,6707,9
621,313,6708,10
784,75,6709,10
340,573,6710,10
804,883,6711,9
767,923,6712,4
985,991,6713,7
852,632,6714,5
1104,1125,6715,7
1125,1030,6716,2
214,68,6717,2
1109,931,6718,4
949,619,6719,8
526,1126,6720,8
1126,1019,6721,5
899,1039,6722,1
235,598,6723,9
959,939,6724,8
998,931,6725,6
229,183,6726,4
824,505,6727,4
821,1127,6728,5
1127,614,6729,1
50,955,6730,6
635,848,6731,5
527,928,6732,9
525,94,6733,6
184,1128,6734,9
1128,755,6735,7
399,136,6736,2
128,905,6737,5
744,1129,6738,6
1129,1064,6739,1
548,341,6740,10
1121,67,6741,9
911,5,6742,10
1078,699,6743,9
934,1130,6744,2
1130,782,6745,1
172,491,6746,2
370,724,6747,1
175,1098,6748,8
11,580,6749,4
894,222,6750,7
115,1131,6751,3
1131,951,6752,8
444,391,6753,10
219,458,6754,1
1051,810,6755,2
996,137,6756,10
392,202,6757,5
1028,1116,6758,10
97,1132,6759,5
1132,584,6760,8
754,352,6761,5
189,1133,6762,3
1133,169,6763,10
916,900,6764,9
971,919,6765,9
531,760,6766,9
139,671,6767,8
1036,446,6768,3
3,932,6769,10
491,308,6770,8
672,51,6771,1
391,788,6772,7
724,1134,6773,10
1134,31,6774,2
732,554,6775,6
407,1104,6776,7
833,98,6777,10
1110,810,6778,2
1047,838,6779,4
1043,1135,6780,10
1135,1001,6781,7
480,553,6782,1
799,473,6783,4
480,192,6784,2
776,837,6785,10
594,14,6786,9
64,177,6787,2
1054,947,6788,4
436,163,6789,2
61,1010,6790,7
265,1067,6791,6
222,1121,6792,4
125,733,6793,4
155,856,6794,10
1093,427,6795,5
294,55,6796,8
378,134,6797,5
1041,881,6798,2
748,22,6799,4
496,586,6800,3
708,669,6801,1
380,339,6802,5
256,944,6803,1
565,842,6804,6
897,1136,6805,4
1136,121,6806,8
1061,128,6807,8
465,655,6808,9
664,134,6809,8
733,770,6810,2
551,23,6811,9
514,1079,6812,1
445,1137,6813,7
1137,202,6814,7
447,568,6815,3
493,919,6816,9
597,257,6817,5
915,732,6818,9
1053,200,6819,6
634,588,6820,3
322,358,6821,7
278,1058,6822,3
761,492,6823,5
920,621,6824,10
1016,349,6825,7
232,397,6826,2
389,666,6827,3
296,109,6828,2
472,307,6829,8
274,324,6830,1
1044,1138,6831,8
1138,1038,6832,6
54,799,6833,6
826,287,6834,1
1092,690,6835,9
315,202,6836,7
193,916,6837,9
1132,345,6838,10
769,341,6839,10
134,791,6840,9
287,573,6841,3
3,498,6842,9
156,64,6843,1
800,890,6844,8
692,911,6845,3
997,40,6846,6
1070,1008,6847,7
617,735,6848,9
476,166,6849,7
797,158,6850,5
720,312,6851,1
976,750,6852,5
524,304,6853,1
644,1039,6854,6
678,1139,6855,2
1139,144,6856,2
683,795,6857,8
18,770,6858,6
537,543,6859,7
424,205,6860,6
357,1140,6861,7
1140,278,6862,10
98,1141,6863,7
1141,61,6864,1
64,1142,6865,8
1142,245,6866,10
895,1143,6867,5
1143,455,6868,10
374,50,6869,5
629,1144,6870,1
1144,257,6871,7
161,942,6872,7
653,237,6873,5
334,869,6874,3
1033,1145,6875,8
1145,1052,6876,6
420,1146,6877,9
1146,457,6878,1
233,607,6879,7
43,747,6880,8
764,380,6881,7
813,541,6882,3
265,931,6883,2
475,766,6884,9
821,1116,6885,4
537,508,6886,9
679,1147,6887,3
1147,615,6888,7
914,574,6889,10
649,1148,6890,10
1148,1094,6891,10
1113,789,6892,3
1144,191,6893,8
416,1143,6894,2
953,1121,6895,1
518,29,6896,4
1126,994,6897,4
528,1149,6898,3
1149,144,6899,1
1102,460,6900,4
195,981,6901,6
60,919,6902,6
95,1150,6903,9
1150,763,6904,9
563,1151,6905,10
1151,687,6906,8
1119,116,6907,1
714,1152,6908,5
1152,620,6909,6
651,285,6910,3
654,635,6911,6
941,1095,6912,4
400,1153,6913,1
1153,172,6914,9
146,664,6915,5
81,688,6916,3
436,999,6917,2
404,465,6918,1
299,683,6919,8
768,848,6920,5
276,1154,6921,5
1154,292,6922,9
522,1155,6923,10
1155,671,6924,6
501,846,6925,1
816,1063,6926,3
636,727,6927,8
947,221,6928,6
202,963,6929,1
10,627,6930,8
589,521,6931,1
112,399,6932,2
587,833,6933,10
516,1070,6934,4
540,1156,6935,10
1156,671,6936,2
453,1157,6937,1
1157,1048,6938,10
1113,530,6939,8
612,660,6940,7
1093,183,6941,8
1149,1158,6942,2
1158,106,6943,7
651,557,6944,9
754,418,6945,6
446,548,6946,2
323,276,6947,6
741,1021,6948,7
876,1047,6949,10
1017,1159,6950,8
1159,272,6951,1
912,1160,6952,8
1160,682,6953,2
882,1161,6954,9
1161,437,6955,8
1050,1162,6956,2
1162,243,6957,8
17,1163,6958,9
1163,279,6959,2
172,1048,6960,8
240,628,6961,3
955,40,6962,10
401,1067,6963,6
96,279,6964,4
300,919,6965,10
1003,69,6966,7
715,12,6967,1
1066,960,6968,1
270,136,6969,3
814,720,6970,10
773,1046,6971,9
960,175,6972,9
1083,225,6973,5
599,94,6974,4
493,354,6975,3
231,768,6976,3
875,544,6977,9
70,565,6978,6
1163,1087,6979,3
622,580,6980,4
515,965,6981,2
333,1164,6982,9
1164,610,6983,6
529,1165,6984,3
1165,1058,6985,1
395,1166,6986,5
1166,1151,6987,9
993,1123,6988,3
1165,698,6989,6
96,461,6990,9
1148,1167,6991,7
1167,1066,6992,10
1078,226,6993,8
6,597,6994,7
810,528,6995,3
885,1102,6996,1
1087,984,6997,1
1003,934,6998,8
901,1168,6999,8
1168,1154,7000,9
594,459,7001,10
256,414,7002,1
749,18,7003,4
1129,1169,7004,5
1169,947,7005,1
400,311,7006,1
349,767,7007,3
514,1170,7008,1
1170,735,7009,5
393,1171,7010,8
1171,543,7011,10
938,1172,7012,5
1172,612,7013,9
249,732,7014,9
424,1173,7015,9
1173,709,7016,8
727,572,7017,8
614,901,7018,7
483,315,7019,2
57,1174,7020,8
1174,128,7021,10
380,1175,7022,7
1175,1039,7023,10
108,1176,7024,9
1176,690,7025,1
9,998,7026,3
189,1177,7027,7
1177,1049,7028,6
457,970,7029,1
658,1178,7030,4
1178,374,7031,4
776,1093,7032,2
950,870,7033,4
225,995,7034,1
569,405,7035,9
498,1160,7036,10
323,860,7037,3
17,1130,7038,1
230,930,7039,3
243,1006,7040,3
2,1179,7041,9
1179,104,7042,4
11,985,7043,10
780,346,7044,7
343,457,7045,3
21,71,7046,5
756,1032,7047,4
152,94,7048,10
414,435,7049,2
767,546,7050,9
538,610,7051,9
10,189,7052,1
89,1180,7053,9
1180,540,7054,10
216,460,7055,9
846,16,7056,7
156,787,7057,9
671,1100,7058,6
172,670,7059,10
536,535,7060,5
1078,703,7061,2
637,932,7062,6
796,232,7063,7
278,401,7064,5
767,358,7065,5
440,1087,7066,5
811,1181,7067,8
1181,274,7068,2
640,936,7069,2
25,853,7070,8
650,882,7071,10
823,765,7072,6
801,1182,7073,5
1182,696,7074,4
1133,1183,7075,2
1183,843,7076,9
1154,132,7077,4
676,902,7078,10
599,207,7079,7
345,1184,7080,2
1184,39,7081,10
572,570,7082,4
739,872,7083,4
523,2,7084,3
819,665,7085,2
558,556,7086,7
189,1185,7087,3
1185,449,7088,1
933,778,7089,3
869,632,7090,8
286,1186,7091,6
1186,872,7092,9
571,1061,7093,7
46,1147,7094,10
153,1187,7095,6
1187,508,7096,6
477,1130,7097,3
703,16,7098,2
972,1188,7099,7
1188,502,7100,6
815,35,7101,2
1024,1158,7102,4
817,1152,7103,9
1184,1189,7104,6
1189,136,7105,6
1034,803,7106,3
240,582,7107,3
1021,1190,7108,2
1190,325,7109,9
74,1018,7110,2
959,665,7111,1
502,384,7112,8
633,147,7113,9
131,231,7114,10
694,1191,7115,9
1191,532,7116,6
63,1018,7117,2
853,59,7118,1
1170,1192,7119,7
1192,61,7120,3
986,1193,7121,2
1193,623,7122,8
183,507,7123,3
213,1194,7124,1
1194,48,7125,9
398,1195,7126,2
1195,734,7127,3
1002,358,7128,10
1099,975,7129,1
980,450,7130,1
918,598,7131,9
791,1196,7132,8
1196,15,7133,5
987,1197,7134,2
1197,132,7135,3
127,1198,7136,8
1198,1130,7137,6
972,513,7138,9
709,84,7139,2
537,268,7140,2
20,352,7141,3
286,1199,7142,2
1199,754,7143,2
387,815,7144,10
1112,1106,7145,10
565,212,7146,9
319,163,7147,9
1119,14,7148,8
414,35,7149,1
897,463,7150,5
398,774,7151,5
395,95,7152,5
782,573,7153,3
632,116,7154,1
171,936,7155,9
52,288,7156,10
263,803,7157,1
1184,1200,7158,10
1200,318,7159,7
274,1138,7160,4
577,390,7161,7
1087,469,7162,8
999,1201,7163,5
1201,378,7164,3
1107,132,7165,4
739,874,7166,6
1146,1047,7167,3
804,738,7168,2
4,440,7169,5
986,1155,7170,2
751,969,7171,4
50,1202,7172,6
1202,1042,7173,1
764,931,7174,10
1060,558,7175,4
211,173,7176,4
752,761,7177,3
1059,994,7178,6
756,200,7179,2
12,1001,7180,3
736,874,7181,6
341,261,7182,3
1042,1113,7183,1
1074,1203,7184,4
1203,456,7185,4
121,3,7186,5
233,583,7187,9
239,876,7188,4
484,62,7189,7
816,1204,7190,2
1204,361,7191,9
790,991,7192,2
97,1205,7193,2
1205,314,7194,3
903,941,7195,8
176,341,7196,6
304,942,7197,8
963,323,7198,9
471,374,7199,10
634,1124,7200,2
1011,1206,7201,1
1206,1059,7202,4
377,1207,7203,4
1207,526,7204,5
536,387,7205,9
149,1208,7206,4
1208,140,7207,3
1198,1209,7208,6
1209,959,7209,9
87,541,7210,4
24,582,7211,9
779,965,7212,7
491,1210,7213,3
1210,58,7214,7
178,217,7215,7
1000,646,7216,10
119,456,7217,6
811,757,7218,9
598,344,7219,1
706,1211,7220,5
1211,1149,7221,2
322,518,7222,8
1108,1212,7223,1
1212,128,7224,7
425,477,7225,8
140,369,7226,10
650,771,7227,7
247,1078,7228,10
692,1076,7229,3
697,752,7230,2
281,672,7231,5
60,422,7232,5
1020,1213,7233,4
1213,733,7234,7
630,1214,7235,10
1214,492,7236,4
862,1215,7237,2
1215,97,7238,3
840,1216,7239,7
1216,743,7240,3
643,629,7241,9
723,1203,7242,8
771,843,7243,1
1098,1151,7244,1
176,1217,7245,2
1217,211,7246,8
450,908,7247,7
925,1218,7248,3
1218,568,7249,9
1148,885,7250,5
762,1219,7251,3
1219,868,7252,9
376,911,7253,2
1059,1108,7254,10
273,881,7255,7
514,422,7256,5
591,32,7257,2
711,75,7258,8
460,239,7259,5
353,528,7260,10
75,1220,7261,6
1220,426,7262,8
314,700,7263,10
4,351,7264,5
206,267,7265,5
1016,14,7266,1
465,439,7267,8
756,341,7268,6
408,350,7269,3
1003,770,7270,1
259,926,7271,5
341,537,7272,1
666,46,7273,7
41,335,7274,8
615,964,7275,5
980,970,7276,4
1082,799,7277,1
1206,1221,7278,8
1221,210,7279,3
537,111,7280,7
104,595,7281,6
439,1222,7282,7
1222,195,7283,10
729,364,7284,5
1066,1048,7285,8
243,1223,7286,5
1223,761,7287,4
74,1040,7288,4
1044,622,7289,7
428,1224,7290,8
1224,413,7291,5
222,781,7292,2
372,933,7293,6
881,1224,7294,4
1091,1225,7295,9
1225,584,7296,1
292,273,7297,3
328,735,7298,8
1150,459,7299,7
1035,1226,7300,9
1226,450,7301,10
757,373,7302,8
796,1227,7303,7
1227,51,7304,9
9,229,7305,8
116,752,7306,4
354,545,7307,6
793,1228,7308,8
1228,858,7309,4
921,578,7310,5
388,835,7311,4
736,193,7312,9
103,1069,7313,10
907,299,7314,6
728,1229,7315,10
1229,98,7316,5
569,352,7317,5
1081,946,7318,1
411,951,7319,8
37,1230,7320,8
1230,222,7321,8
169,650,7322,2
999,326,7323,9
558,1075,7324,4
1028,1231,7325,5
1231,191,7326,3
1104,1232,7327,8
1232,213,7328,10
351,807,7329,7
7,521,7330,6
678,857,7331,6
565,87,7332,9
466,955,7333,10
401,83,7334,8
65,1233,7335,10
1233,558,7336,5
58,1039,7337,7
682,6,7338,9
766,239,7339,7
7,177,7340,2
682,1234,7341,10
1234,1166,7342,4
1074,886,7343,7
49,994,7344,9
1092,514,7345,5
1168,1095,7346,8
1053,263,7347,2
172,1136,7348,8
509,1115,7349,2
120,335,7350,7
529,999,7351,5
1218,470,7352,5
587,154,7353,1
275,112,7354,1
300,487,7355,7
600,773,7356,6
256,323,7357,10
64,1235,7358,4
1235,521,7359,2
994,1236,7360,6
1236,360,7361,4
358,1201,7362,7
505,1237,7363,1
1237,40,7364,1
1042,78,7365,2
466,680,7366,9
444,1156,7367,10
274,1238,7368,5
1238,1074,7369,10
531,1239,7370,5
1239,665,7371,8
891,828,7372,6
391,740,7373,9
587,41,7374,3
1022,1150,7375,9
1179,1240,7376,1
1240,11,7377,1
256,1238,7378,4
839,1241,7379,4
1241,540,7380,9
631,208,7381,4
370,14,7382,6
71,183,7383,5
1039,59,7384,10
688,670,7385,2
369,1242,7386,1
1242,585,7387,10
323,1031,7388,7
1112,1243,7389,1
1243,268,7390,5
1243,366,7391,6
695,805,7392,1
635,1244,7393,7
1244,99,7394,7
1100,544,7395,3
712,502,7396,6
519,1245,7397,5
1245,328,7398,1
48,1052,7399,3
220,1246,7400,1
1246,235,7401,4
242,213,7402,10
164,1247,7403,9
1247,224,7404,7
128,1248,7405,5
1248,440,7406,7
94,63,7407,2
982,54,7408,8
1120,742,7409,8
1139,1016,7410,9
344,619,7411,3
437,1011,7412,10
1186,386,7413,6
957,1249,7414,8
1249,1102,7415,5
618,152,7416,10
464,1012,7417,3
999,391,7418,5
1034,1084,7419,4
444,40,7420,4
165,1122,7421,6
861,628,7422,5
894,1014,7423,1
1216,702,7424,5
60,509,7425,10
749,490,7426,1
1039,508,7427,2
485,1148,7428,7
849,32,7429,1
1065,172,7430,7
397,1250,7431,6
1250,1100,7432,4
744,58,7433,6
612,1251,7434,8
1251,423,7435,1
322,782,7436,1
902,843,7437,9
919,1252,7438,3
1252,505,7439,10
104,673,7440,4
208,1142,7441,4
209,638,7442,6
778,1198,7443,3
1105,1041,7444,5
309,63,7445,1
1106,1103,7446,2
40,730,7447,8
14,856,7448,10
947,1253,7449,3
1253,830,7450,5
372,800,7451,9
21,236,7452,8
493,340,7453,7
17,936,7454,9
1146,478,7455,8
629,77,7456,8
437,340,7457,1
64,989,7458,3
720,604,7459,8
103,242,7460,6
97,1254,7461,9
1254,1167,7462,2
333,1255,7463,10
1255,592,7464,9
955,1161,7465,4
1128,47,7466,4
1188,622,7467,10
381,266,7468,1
662,403,7469,7
1024,799,7470,4
1154,945,7471,4
653,303,7472,7
766,582,7473,2
158,604,7474,3
772,725,7475,8
1196,387,7476,10
1123,613,7477,8
599,1256,7478,3
1256,826,7479,8
463,1257,7480,2
1257,820,7481,8
306,770,7482,10
180,1097,7483,3
1018,490,7484,4
922,1120,7485,7
874,1258,7486,2
1258,258,7487,6
442,458,7488,1
1134,1141,7489,4
1226,204,7490,3
988,1259,7491,4
1259,87,7492,9
911,400,7493,5
672,1260,7494,6
1260,161,7495,6
645,591,7496,1
1009,969,7497,2
1123,705,7498,10
679,1151,7499,2
311,825,7500,7
1257,588,7501,4
492,1028,7502,10
408,1261,7503,1
1261,706,7504,1
404,181,7505,9
1072,1262,7506,2
1262,133,7507,5
1206,449,7508,10
923,1003,7509,9
658,987,7510,9
975,1064,7511,1
642,1157,7512,2
761,406,7513,1
610,1263,7514,9
1263,216,7515,4
52,714,7516,8
615,135,7517,1
514,110,7518,2
1212,679,7519,1
890,454,7520,4
106,1201,7521,10
832,1082,7522,6
1087,1264,7523,8
1264,85,7524,6
276,1084,7525,3
152,668,7526,5
164,745,7527,2
179,1108,7528,7
1160,1265,7529,7
1265,265,7530,1
377,532,7531,7
1196,1266,7532,9
1266,1082,7533,1
698,492,7534,10
1179,429,7535,1
182,838,7536,7
649,910,7537,6
170,245,7538,10
782,4,7539,7
978,217,7540,9
219,1267,7541,10
1267,342,7542,7
1030,1029,7543,7
1092,966,7544,8
358,645,7545,8
1215,218,7546,6
512,1121,7547,1
1195,363,7548,4
603,693,7549,3
988,592,7550,3
1131,819,7551,8
157,1268,7552,3
1268,548,7553,5
1249,720,7554,1
381,618,7555,7
1188,374,7556,8
215,1269,7557,3
1269,578,7558,2
366,1270,7559,10
1270,59,7560,7
773,1271,7561,4
1271,930,7562,1
433,533,7563,6
548,453,7564,6
131,1272,7565,5
1272,421,7566,3
135,1203,7567,8
1054,606,7568,4
194,980,7569,8
1249,815,7570,9
426,380,7571,2
212,677,7572,7
74,297,7573,7
913,1273,7574,5
1273,253,7575,7
1255,187,7576,10
957,718,7577,7
357,851,7578,9
1023,252,7579,1
623,1274,7580,1
1274,843,7581,2
222,850,7582,1
827,158,7583,6
1024,15,7584,3
737,695,7585,3
731,878,7586,10
599,846,7587,8
461,952,7588,4
739,1275,7589,4
1275,1237,7590,10
686,6,7591,4
770,37,7592,4
1117,1003,7593,7
779,1276,7594,4
1276,852,7595,8
735,1164,7596,1
883,302,7597,10
440,1177,7598,5
291,1277,7599,3
1277,907,7600,6
1239,1278,7601,3
1278,1201,7602,3
500,233,7603,6
633,1279,7604,5
1279,847,7605,2
1243,1173,7606,3
909,788,7607,1
443,1207,7608,4
753,71,7609,8
783,1280,7610,2
1280,43,7611,5
716,1042,7612,10
266,1090,7613,7
918,291,7614,3
124,708,7615,8
1249,1087,7616,6
1185,1281,7617,6
1281,304,7618,7
258,259,7619,2
773,641,7620,2
574,1107,7621,9
302,736,7622,2
189,840,7623,10
795,568,7624,5
640,135,7625,2
898,1282,7626,8
1282,160,7627,8
643,1283,7628,10
1283,1263,7629,5
1175,681,7630,2
1238,685,7631,2
511,1245,7632,10
806,316,7633,1
1167,1284,7634,8
1284,520,7635,6
814,265,7636,6
959,48,7637,5
825,13,7638,5
1060,737,7639,6
280,21,7640,6
138,750,7641,3
995,672,7642,2
511,322,7643,7
573,346,7644,2
990,338,7645,2
1062,1117,7646,6
760,580,7647,3
977,1285,7648,9
1285,907,7649,8
504,1286,7650,4
1286,685,7651,5
204,1287,7652,3
1287,449,7653,6
497,1244,7654,3
1260,531,7655,1
188,159,7656,4
490,817,7657,1
916,201,7658,4
1254,890,7659,4
1283,1159,7660,2
967,1086,7661,7
8,965,7662,9
260,1288,7663,3
1288,36,7664,9
413,1289,7665,10
1289,892,7666,10
1014,717,7667,7
45,1249,7668,8
1018,92,7669,5
1226,520,7670,4
658,559,7671,5
593,965,7672,6
1002,56,7673,5
195,133,7674,5
557,933,7675,7
1001,106,7676,10
706,636,7677,5
684,355,7678,6
695,564,7679,8
820,1290,7680,7
1290,505,7681,3
941,197,7682,2
1248,30,7683,4
1107,359,7684,6
51,928,7685,6
779,310,7686,6
463,227,7687,2
1102,594,7688,4
836,158,7689,9
1244,527,7690,10
521,1066,7691,8
1200,1291,7692,3
1291,1277,7693,1
1156,47,7694,1
1136,1292,7695,4
1292,74,7696,8
455,774,7697,4
231,1018,7698,5
1026,722,7699,8
1171,374,7700,9
882,457,7701,7
1232,752,7702,2
107,989,7703,6
273,496,7704,5
735,1293,7705,7
1293,1243,7706,10
1206,633,7707,6
771,204,7708,1
381,639,7709,7
1157,1294,7710,7
1294,1256,7711,7
929,760,7712,6
334,1295,7713,5
1295,1177,7714,7
1240,331,7715,9
1269,479,7716,1
924,1296,7717,9
1296,1146,7718,3
670,745,7719,3
949,213,7720,7
179,235,7721,9
603,725,7722,3
918,655,7723,3
1011,176,7724,4
350,828,7725,3
562,834,7726,3
510,121,7727,9
803,472,7728,8
870,1029,7729,10
567,1133,7730,3
327,1297,7731,8
1297,1156,7732,3
787,1292,7733,9
787,1049,7734,10
830,1298,7735,6
1298,1051,7736,8
100,337,7737,1
697,20,7738,8
1121,315,7739,3
1135,1247,7740,5
623,37,7741,2
12,1290,7742,9
1057,367,7743,2
586,1299,7744,10
1299,1277,7745,5
4,557,7746,1
410,1300,7747,1
1300,293,7748,2
898,1301,7749,7
1301,1094,7750,5
610,1302,7751,8
1302,377,7752,10
390,1303,7753,6
1303,564,7754,2
1185,1304,7755,10
1304,1247,7756,9
773,171,7757,4
176,590,7758,3
916,505,7759,2
134,184,7760,8
412,1153,7761,6
883,467,7762,5
219,459,7763,2
