inter_in,inter_out,streetcode,L
6748,6822,1384,9
5459,5458,1385,10
5459,5460,1386,6
5459,5387,1387,2
5459,5531,1388,4
5066,5067,1389,4
5066,5140,1390,2
5066,5065,1391,1
5066,4992,1392,10
9815,9814,1393,9
9815,9937,1394,8
9815,9816,1395,1
6382,6383,1396,7
6382,6454,1397,6
6382,6310,1398,4
9852,9851,1399,2
9852,9764,1400,3
9852,9853,1401,6
5213,5214,1402,4
5213,5139,1403,10
5213,5303,1404,8
1814,1740,1405,3
1814,1813,1406,5
1814,1888,1407,3
7268,7267,1408,8
7268,7348,1409,9
7268,7269,1410,3
7268,7196,1411,8
1500,1499,1412,3
1500,1428,1413,9
1500,1501,1414,9
1500,1600,1415,6
6306,6234,1416,5
6306,6378,1417,4
6306,6307,1418,2
6306,6305,1419,10
6280,6281,1420,2
6280,6352,1421,8
6280,6206,1422,9
8701,8583,1423,8
8701,8700,1424,10
8701,8773,1425,2
8701,8702,1426,1
2728,2654,1427,10
2728,2814,1428,10
2728,2727,1429,8
6342,6343,1430,9
6342,6341,1431,10
6342,6270,1432,6
6342,6414,1433,8
3199,3198,1434,6
3199,3317,1435,2
3199,3123,1436,5
3199,3200,1437,4
2344,2345,1438,5
2344,2272,1439,2
2344,2456,1440,4
4565,4637,1441,4
4565,4564,1442,8
4565,4451,1443,9
4565,4566,1444,7
4119,4201,1445,8
4119,4120,1446,5
4119,4118,1447,6
7578,7652,1448,2
7578,7577,1449,10
7578,7504,1450,5
8762,8761,1451,1
8762,8834,1452,9
8762,8684,1453,3
8762,8763,1454,9
5314,5313,1455,9
5314,5315,1456,5
5314,5220,1457,5
243,169,1458,3
243,244,1459,9
243,329,1460,2
243,242,1461,1
6415,6343,1462,2
6415,6414,1463,2
6415,6416,1464,8
6415,6487,1465,7
3035,3107,1466,5
3035,3036,1467,4
3035,2963,1468,7
3035,3034,1469,6
4085,4084,1470,3
4085,4086,1471,6
4085,3985,1472,7
298,297,1473,1
298,224,1474,4
298,299,1475,5
1510,1438,1476,2
1510,1618,1477,8
1510,1511,1478,4
9940,9818,1479,9
9940,9939,1480,8
8054,8126,1481,2
8054,7982,1482,10
8054,8055,1483,8
8054,8053,1484,3
7382,7381,1485,5
7382,7484,1486,7
7382,7383,1487,6
9680,9608,1488,4
9680,9752,1489,4
9680,9681,1490,2
9680,9679,1491,9
5061,5135,1492,9
5061,5062,1493,7
5061,5060,1494,9
5061,4987,1495,8
1032,958,1496,7
1032,1106,1497,3
1032,1033,1498,1
1032,1031,1499,3
7420,7506,1500,9
7420,7421,1501,1
7420,7419,1502,1
8276,8275,1503,5
8276,8156,1504,2
8276,8277,1505,10
6663,6662,1506,9
6663,6737,1507,1
6663,6664,1508,7
6663,6565,1509,1
2269,2270,1510,10
2269,2341,1511,1
2269,2268,1512,2
2269,2197,1513,5
9516,9517,1514,6
9516,9398,1515,6
9516,9515,1516,9
3253,3252,1517,1
3253,3254,1518,4
3253,3351,1519,5
1525,1526,1520,8
1525,1524,1521,10
1525,1453,1522,10
1525,1641,1523,5
3781,3695,1524,1
3781,3780,1525,4
3781,3782,1526,2
3781,3853,1527,7
2516,2517,1528,7
2516,2590,1529,10
2516,2414,1530,9
2516,2515,1531,7
1941,1940,1532,9
1941,1942,1533,7
1941,1867,1534,6
1941,2055,1535,6
7804,7902,1536,7
7804,7803,1537,8
7804,7805,1538,3
4817,4818,1539,9
4817,4816,1540,3
4817,4745,1541,10
4817,4921,1542,6
8546,8472,1543,8
8546,8648,1544,5
8546,8545,1545,8
8546,8547,1546,7
2311,2239,1547,7
2311,2312,1548,4
2311,2399,1549,9
2311,2310,1550,1
233,315,1551,9
233,159,1552,4
233,234,1553,9
1740,1666,1554,7
1740,1814,1555,10
1740,1739,1556,7
2080,2152,1557,4
2080,1966,1558,9
2080,2081,1559,5
5093,5094,1560,8
5093,5167,1561,9
5093,5092,1562,2
5093,5019,1563,5
3957,4037,1564,5
3957,3885,1565,5
3957,3956,1566,1
1252,1253,1567,4
1252,1138,1568,1
1252,1324,1569,1
7782,7888,1570,9
7782,7783,1571,1
7782,7696,1572,6
7782,7781,1573,9
3043,3042,1574,4
3043,3044,1575,10
3043,2971,1576,4
3043,3115,1577,3
2583,2657,1578,5
2583,2509,1579,9
2583,2582,1580,7
2583,2584,1581,1
2832,2738,1582,3
2832,2833,1583,5
2832,2831,1584,3
5889,5963,1585,4
5889,5890,1586,2
5889,5815,1587,7
5889,5888,1588,3
7029,7107,1589,3
7029,7030,1590,1
7029,7028,1591,3
7029,6911,1592,1
4159,4160,1593,5
4159,4049,1594,1
4159,4158,1595,8
4159,4233,1596,7
1239,1238,1597,5
1239,1240,1598,7
1239,1313,1599,3
8655,8549,1600,5
8655,8656,1601,8
8655,8745,1602,9
8655,8654,1603,10
6743,6669,1604,3
6743,6817,1605,2
6743,6744,1606,8
6743,6742,1607,1
8176,8175,1608,1
8176,8177,1609,9
8176,8096,1610,7
3267,3268,1611,3
3267,3163,1612,4
3267,3266,1613,4
6694,6693,1614,9
6694,6768,1615,4
6694,6616,1616,3
2865,2951,1617,10
2865,2864,1618,2
2865,2866,1619,6
2081,2080,1620,2
2081,2082,1621,6
2081,1967,1622,10
2081,2153,1623,2
6673,6672,1624,9
6673,6583,1625,4
6673,6674,1626,4
6673,6747,1627,10
7391,7390,1628,10
7391,7489,1629,2
7391,7392,1630,9
9040,9142,1631,9
9040,9041,1632,8
9040,9039,1633,1
9040,8944,1634,7
1260,1150,1635,4
1260,1259,1636,8
1260,1261,1637,7
1260,1332,1638,4
2942,2941,1639,1
2942,2848,1640,2
2942,2943,1641,6
2942,3014,1642,3
7442,7441,1643,1
7442,7520,1644,6
7442,7443,1645,4
570,571,1646,9
570,498,1647,8
570,642,1648,5
570,569,1649,4
7305,7233,1650,1
7305,7304,1651,6
7305,7409,1652,4
8931,9015,1653,9
8931,8859,1654,4
8931,8930,1655,10
3777,3849,1656,6
3777,3776,1657,10
3777,3687,1658,5
7572,7498,1659,8
7572,7571,1660,6
7572,7646,1661,10
6644,6645,1662,2
6644,6643,1663,2
6644,6718,1664,2
6644,6534,1665,6
6756,6682,1666,1
6756,6755,1667,1
6756,6830,1668,6
9895,9894,1669,1
9895,9896,1670,2
9895,9985,1671,5
7491,7565,1672,2
7491,7393,1673,9
7491,7490,1674,1
7491,7492,1675,1
6513,6631,1676,8
6513,6512,1677,8
6513,6514,1678,6
7862,7863,1679,5
7862,7744,1680,4
7862,7861,1681,5
7862,7936,1682,8
2830,2736,1683,10
2830,2831,1684,10
2830,2829,1685,9
6488,6489,1686,8
6488,6416,1687,1
6488,6600,1688,7
6488,6487,1689,6
2662,2661,1690,10
2662,2588,1691,9
2662,2736,1692,5
2662,2663,1693,2
7161,7089,1694,7
7161,7160,1695,1
7161,7233,1696,6
5103,5029,1697,10
5103,5177,1698,4
5103,5102,1699,6
5103,5104,1700,4
6001,6000,1701,5
6001,6002,1702,6
6001,5927,1703,6
6001,6075,1704,9
5407,5408,1705,6
5407,5301,1706,2
5407,5479,1707,10
5407,5406,1708,8
766,765,1709,2
766,864,1710,1
766,767,1711,3
1574,1575,1712,5
1574,1680,1713,9
1574,1573,1714,10
9993,9994,1715,4
9993,9992,1716,5
9993,9907,1717,2
6357,6356,1718,8
6357,6429,1719,10
6357,6285,1720,4
5958,5959,1721,10
5958,6032,1722,8
5958,5957,1723,1
5958,5884,1724,7
3702,3784,1725,7
3702,3701,1726,6
3702,3592,1727,10
3702,3703,1728,9
4196,4195,1729,9
4196,4197,1730,3
4196,4110,1731,6
4196,4270,1732,9
5049,5050,1733,4
5049,5048,1734,5
5049,5123,1735,8
5049,4975,1736,1
179,180,1737,6
179,178,1738,3
179,253,1739,2
179,105,1740,6
1093,1094,1741,2
1093,1195,1742,6
1093,1019,1743,3
1093,1092,1744,10
2493,2375,1745,2
2493,2567,1746,5
2493,2494,1747,7
2493,2492,1748,5
8911,8912,1749,8
8911,8983,1750,1
8911,8839,1751,6
8911,8910,1752,8
964,963,1753,7
964,965,1754,6
964,1038,1755,1
964,890,1756,7
8046,8047,1757,7
8046,7974,1758,8
8046,8045,1759,10
8046,8118,1760,5
3853,3781,1761,2
3853,3854,1762,7
3853,3852,1763,8
3853,3925,1764,8
5040,5041,1765,9
5040,4966,1766,10
5040,5114,1767,1
5040,5039,1768,9
5193,5267,1769,1
5193,5192,1770,7
5193,5194,1771,7
5193,5119,1772,10
8851,8850,1773,3
8851,8852,1774,7
8851,8779,1775,10
8851,8923,1776,6
4104,4105,1777,7
4104,3996,1778,7
4104,4103,1779,8
344,446,1780,4
344,345,1781,9
344,343,1782,9
6533,6643,1783,4
6533,6534,1784,4
6533,6532,1785,8
9560,9561,1786,1
9560,9632,1787,7
9560,9462,1788,3
9560,9559,1789,2
43,44,1790,4
43,42,1791,5
43,117,1792,8
3129,3057,1793,8
3129,3209,1794,5
3129,3128,1795,9
3522,3596,1796,8
3522,3523,1797,5
3522,3521,1798,6
3522,3448,1799,5
4350,4349,1800,10
4350,4276,1801,2
4350,4424,1802,8
4350,4351,1803,4
7936,7937,1804,3
7936,8008,1805,7
7936,7862,1806,5
8491,8492,1807,10
8491,8565,1808,1
8491,8490,1809,7
8491,8417,1810,7
9914,9915,1811,3
9914,9996,1812,4
9914,9913,1813,6
6976,6977,1814,4
6976,7074,1815,5
6976,6975,1816,4
1995,1905,1817,6
1995,1994,1818,2
1995,1996,1819,3
62,136,1820,7
62,61,1821,5
62,63,1822,5
811,695,1823,10
811,810,1824,2
811,812,1825,3
4237,4163,1826,6
4237,4238,1827,10
4237,4311,1828,10
5496,5424,1829,9
5496,5568,1830,3
5496,5497,1831,10
5496,5495,1832,5
5230,5328,1833,9
5230,5156,1834,1
5230,5229,1835,7
1225,1224,1836,5
1225,1226,1837,7
1225,1111,1838,6
6860,6942,1839,8
6860,6786,1840,5
6860,6861,1841,6
6860,6859,1842,8
9606,9605,1843,5
9606,9678,1844,2
9606,9534,1845,5
9606,9607,1846,2
2879,2878,1847,2
2879,2765,1848,1
2879,2961,1849,4
2879,2880,1850,6
6048,6047,1851,1
6048,6049,1852,5
6048,5974,1853,3
6048,6142,1854,4
6401,6329,1855,7
6401,6402,1856,9
6401,6400,1857,1
6401,6473,1858,5
3057,3056,1859,4
3057,3129,1860,2
3057,2985,1861,7
4113,4001,1862,2
4113,4114,1863,6
4113,4112,1864,6
5680,5679,1865,6
5680,5604,1866,9
5680,5681,1867,7
7021,7022,1868,1
7021,6907,1869,7
7021,7020,1870,6
1648,1649,1871,2
1648,1647,1872,4
1648,1528,1873,1
1648,1726,1874,9
1312,1384,1875,6
1312,1313,1876,3
1312,1238,1877,6
6652,6726,1878,1
6652,6651,1879,6
6652,6546,1880,10
4257,4258,1881,7
4257,4331,1882,8
4257,4183,1883,3
4257,4256,1884,3
8339,8340,1885,2
8339,8413,1886,5
8339,8257,1887,6
3620,3621,1888,9
3620,3619,1889,3
3620,3542,1890,3
1511,1619,1891,8
1511,1439,1892,5
1511,1510,1893,3
1511,1512,1894,1
8188,8298,1895,8
8188,8189,1896,6
8188,8187,1897,8
6440,6368,1898,6
6440,6520,1899,4
6440,6441,1900,4
6440,6439,1901,2
6408,6336,1902,8
6408,6409,1903,6
6408,6480,1904,10
6408,6407,1905,10
1337,1336,1906,7
1337,1338,1907,2
1337,1265,1908,8
1337,1409,1909,9
6541,6647,1910,6
6541,6453,1911,7
6541,6540,1912,9
6541,6542,1913,7
8798,8797,1914,3
8798,8799,1915,1
8798,8726,1916,7
8798,8870,1917,7
5737,5736,1918,9
5737,5738,1919,1
5737,5835,1920,2
7830,7724,1921,3
7830,7831,1922,5
7830,7829,1923,6
8759,8681,1924,2
8759,8758,1925,9
8759,8760,1926,5
8759,8831,1927,4
1512,1620,1928,4
1512,1513,1929,4
1512,1511,1930,3
1512,1440,1931,3
1944,1943,1932,9
1944,1870,1933,5
1944,1945,1934,2
1944,2062,1935,3
4754,4753,1936,9
4754,4826,1937,8
4754,4755,1938,4
4754,4682,1939,7
8093,8092,1940,9
8093,8094,1941,9
8093,8173,1942,10
8093,8021,1943,6
5655,5654,1944,2
5655,5583,1945,10
5655,5763,1946,8
7464,7465,1947,10
7464,7463,1948,3
7464,7350,1949,5
7464,7538,1950,9
7944,7945,1951,4
7944,8016,1952,2
7944,7872,1953,5
7944,7943,1954,5
2271,2343,1955,8
2271,2270,1956,8
2271,2199,1957,10
8381,8455,1958,2
8381,8382,1959,4
8381,8380,1960,10
8381,8307,1961,3
3613,3614,1962,4
3613,3731,1963,1
3613,3612,1964,5
4310,4236,1965,8
4310,4384,1966,7
4310,4309,1967,7
3989,3917,1968,3
3989,3988,1969,4
3989,4093,1970,4
3989,3990,1971,7
5254,5180,1972,2
5254,5368,1973,8
5254,5253,1974,6
2557,2631,1975,4
2557,2483,1976,1
2557,2556,1977,10
3769,3768,1978,9
3769,3675,1979,6
3769,3841,1980,7
3769,3770,1981,6
8754,8826,1982,7
8754,8672,1983,9
8754,8753,1984,7
8754,8755,1985,2
5733,5831,1986,5
5733,5732,1987,10
5733,5637,1988,1
5733,5734,1989,3
5512,5584,1990,6
5512,5440,1991,7
5512,5513,1992,4
5011,5012,1993,5
5011,5010,1994,2
5011,4917,1995,3
5011,5085,1996,7
8402,8401,1997,2
8402,8476,1998,4
8402,8328,1999,4
8402,8403,2000,7
2132,2131,2001,8
2132,2133,2002,8
2132,2050,2003,5
2132,2204,2004,4
1680,1754,2005,1
1680,1679,2006,6
1680,1681,2007,6
1680,1574,2008,7
6177,6176,2009,5
6177,6263,2010,5
6177,6178,2011,2
9861,9860,2012,7
9861,9769,2013,8
9861,9862,2014,3
3045,2973,2015,10
3045,3117,2016,9
3045,3044,2017,4
7112,7038,2018,10
7112,7184,2019,8
7112,7111,2020,8
7112,7113,2021,4
5453,5379,2022,7
5453,5454,2023,8
5453,5452,2024,1
5453,5525,2025,5
1011,1085,2026,1
1011,1012,2027,9
1011,937,2028,9
3622,3736,2029,9
3622,3621,2030,9
3622,3623,2031,7
3622,3544,2032,5
4034,3954,2033,7
4034,4033,2034,3
4034,4035,2035,2
3631,3632,2036,6
3631,3630,2037,5
3631,3549,2038,6
3822,3894,2039,4
3822,3750,2040,6
3822,3821,2041,8
3822,3823,2042,2
307,306,2043,7
307,229,2044,4
307,308,2045,5
3369,3368,2046,6
3369,3370,2047,7
3369,3283,2048,8
3369,3443,2049,6
426,425,2050,9
426,427,2051,6
426,498,2052,5
426,312,2053,2
5008,5007,2054,6
5008,5082,2055,5
5008,4910,2056,9
4558,4630,2057,5
4558,4440,2058,5
4558,4559,2059,9
8153,8081,2060,4
8153,8273,2061,8
8153,8154,2062,3
8153,8152,2063,7
4858,4976,2064,10
4858,4859,2065,2
4858,4857,2066,10
1519,1520,2067,4
1519,1518,2068,3
1519,1447,2069,8
1519,1631,2070,2
8089,8017,2071,5
8089,8088,2072,3
8089,8165,2073,2
8089,8090,2074,10
1876,1802,2075,5
1876,1950,2076,8
1876,1875,2077,2
1876,1877,2078,1
1732,1806,2079,7
1732,1731,2080,10
1732,1658,2081,6
1732,1733,2082,3
6267,6339,2083,6
6267,6266,2084,1
6267,6181,2085,9
4989,4990,2086,6
4989,5063,2087,10
4989,4879,2088,7
4989,4988,2089,8
4322,4396,2090,4
4322,4248,2091,1
4322,4321,2092,3
215,141,2093,1
215,289,2094,10
215,214,2095,5
215,216,2096,2
7459,7533,2097,4
7459,7460,2098,6
7459,7458,2099,8
7459,7341,2100,1
9967,9865,2101,7
9967,9968,2102,7
9967,9966,2103,1
8476,8550,2104,6
8476,8475,2105,8
8476,8402,2106,7
8476,8477,2107,9
9097,9175,2108,5
9097,9096,2109,4
9097,9098,2110,7
7701,7791,2111,6
7701,7702,2112,6
7701,7627,2113,5
7701,7700,2114,7
5191,5192,2115,7
5191,5117,2116,9
5191,5265,2117,10
5191,5190,2118,5
812,696,2119,4
812,811,2120,10
812,813,2121,7
3454,3453,2122,4
3454,3528,2123,4
3454,3455,2124,10
3454,3380,2125,10
3328,3402,2126,9
3328,3214,2127,1
3328,3327,2128,4
4432,4550,2129,7
4432,4358,2130,4
4432,4431,2131,1
5681,5680,2132,6
5681,5682,2133,10
5681,5605,2134,10
6461,6460,2135,3
6461,6462,2136,10
6461,6389,2137,5
6461,6557,2138,7
5322,5323,2139,3
5322,5420,2140,8
5322,5321,2141,5
9414,9336,2142,2
9414,9413,2143,1
9414,9415,2144,3
5550,5478,2145,9
5550,5551,2146,3
5550,5549,2147,2
5550,5622,2148,7
6466,6394,2149,5
6466,6566,2150,3
6466,6467,2151,7
738,848,2152,7
738,737,2153,10
738,739,2154,9
2808,2918,2155,2
2808,2807,2156,2
2808,2809,2157,10
6164,6163,2158,10
6164,6062,2159,1
6164,6165,2160,1
8532,8533,2161,3
8532,8626,2162,1
8532,8531,2163,8
8532,8458,2164,4
6335,6334,2165,4
6335,6407,2166,1
6335,6336,2167,4
6335,6263,2168,6
154,228,2169,6
154,155,2170,2
154,80,2171,4
154,153,2172,10
2827,2826,2173,1
2827,2828,2174,4
2827,2929,2175,9
6671,6745,2176,2
6671,6581,2177,6
6671,6672,2178,10
5487,5559,2179,8
5487,5486,2180,2
5487,5415,2181,5
100,101,2182,5
100,26,2183,7
100,174,2184,7
100,99,2185,1
8938,8939,2186,8
8938,9030,2187,10
8938,8866,2188,10
1445,1373,2189,2
1445,1444,2190,2
1445,1517,2191,1
1445,1446,2192,6
3134,3062,2193,1
3134,3135,2194,6
3134,3133,2195,1
3134,3218,2196,6
3708,3594,2197,8
3708,3707,2198,5
3708,3709,2199,6
5405,5406,2200,6
5405,5477,2201,9
5405,5404,2202,5
5405,5299,2203,4
825,824,2204,7
825,705,2205,10
825,826,2206,6
825,899,2207,6
4963,4962,2208,8
4963,4964,2209,6
4963,4843,2210,4
4100,4101,2211,3
4100,4190,2212,2
4100,4099,2213,3
7462,7536,2214,5
7462,7344,2215,7
7462,7461,2216,8
1042,1116,2217,7
1042,1041,2218,4
1042,968,2219,1
1042,1043,2220,5
1852,1926,2221,6
1852,1851,2222,9
1852,1853,2223,9
1852,1778,2224,6
3619,3541,2225,1
3619,3620,2226,5
3619,3618,2227,5
1233,1234,2228,4
1233,1115,2229,8
1233,1232,2230,7
1233,1311,2231,9
591,663,2232,1
591,519,2233,6
591,590,2234,10
961,887,2235,7
961,962,2236,7
961,1035,2237,7
3644,3645,2238,5
3644,3643,2239,4
3644,3750,2240,7
9613,9612,2241,1
9613,9541,2242,2
9613,9685,2243,6
9613,9614,2244,3
5604,5603,2245,4
5604,5605,2246,3
5604,5532,2247,9
5604,5680,2248,10
3528,3527,2249,8
3528,3454,2250,6
3528,3602,2251,7
3528,3529,2252,10
2463,2462,2253,2
2463,2464,2254,6
2463,2545,2255,3
8052,8053,2256,10
8052,7980,2257,5
8052,8124,2258,4
8052,8051,2259,3
3370,3284,2260,9
3370,3444,2261,5
3370,3369,2262,1
3855,3854,2263,5
3855,3927,2264,1
3855,3783,2265,3
8522,8523,2266,2
8522,8521,2267,8
8522,8608,2268,5
8522,8448,2269,7
5039,5040,2270,1
5039,4965,2271,9
5039,5113,2272,9
3206,3205,2273,1
3206,3207,2274,6
3206,3126,2275,2
9367,9465,2276,6
9367,9368,2277,6
9367,9293,2278,9
9367,9366,2279,3
3641,3642,2280,3
3641,3640,2281,3
3641,3555,2282,10
1313,1385,2283,7
1313,1314,2284,7
1313,1239,2285,5
1313,1312,2286,2
9959,9853,2287,8
9959,9960,2288,1
7585,7586,2289,1
7585,7511,2290,1
7585,7659,2291,7
9503,9504,2292,5
9503,9389,2293,7
9503,9502,2294,5
9503,9585,2295,8
1495,1591,2296,4
1495,1494,2297,6
1495,1423,2298,2
1495,1496,2299,9
6982,6983,2300,4
6982,6981,2301,7
6982,6884,2302,9
5627,5555,2303,9
5627,5626,2304,6
5627,5719,2305,4
5627,5628,2306,9
4770,4842,2307,4
4770,4769,2308,1
4770,4698,2309,5
4770,4771,2310,9
1768,1767,2311,10
1768,1694,2312,10
1768,1842,2313,10
1768,1769,2314,7
9402,9328,2315,8
9402,9524,2316,3
9402,9403,2317,8
9402,9401,2318,2
4843,4844,2319,7
4843,4963,2320,7
4843,4771,2321,1
4843,4842,2322,4
4956,4957,2323,8
4956,5034,2324,3
4956,4955,2325,9
5351,5350,2326,1
5351,5352,2327,5
5351,5437,2328,6
1361,1433,2329,9
1361,1360,2330,2
1361,1362,2331,5
1361,1289,2332,5
8774,8773,2333,2
8774,8846,2334,7
8774,8702,2335,7
8774,8775,2336,1
3899,3898,2337,1
3899,3900,2338,4
3899,3827,2339,9
3899,3971,2340,10
9995,9913,2341,10
9995,9996,2342,6
3825,3824,2343,1
3825,3753,2344,6
3825,3897,2345,9
2233,2234,2346,1
2233,2305,2347,9
2233,2161,2348,5
2233,2232,2349,7
6253,6325,2350,8
6253,6159,2351,8
6253,6254,2352,1
6253,6252,2353,4
8273,8274,2354,7
8273,8153,2355,10
8273,8272,2356,7
414,415,2357,4
414,413,2358,10
414,488,2359,8
865,939,2360,2
865,864,2361,2
865,866,2362,4
865,767,2363,2
4771,4772,2364,6
4771,4770,2365,10
4771,4843,2366,3
4771,4699,2367,3
6049,6048,2368,2
6049,6050,2369,2
6049,6143,2370,4
6049,5975,2371,2
273,272,2372,3
273,379,2373,1
273,274,2374,1
273,199,2375,4
7742,7668,2376,8
7742,7741,2377,2
7742,7743,2378,1
7742,7860,2379,10
6326,6327,2380,5
6326,6325,2381,9
6326,6254,2382,2
6326,6398,2383,6
7548,7547,2384,10
7548,7622,2385,7
7548,7474,2386,3
6710,6636,2387,2
6710,6711,2388,8
6710,6709,2389,10
6710,6784,2390,3
4327,4326,2391,9
4327,4253,2392,5
4327,4328,2393,5
4327,4401,2394,3
8578,8577,2395,4
8578,8504,2396,3
8578,8579,2397,1
1522,1450,2398,9
1522,1523,2399,7
1522,1638,2400,6
3476,3550,2401,1
3476,3475,2402,8
3476,3402,2403,6
8064,8065,2404,4
8064,8136,2405,8
8064,7992,2406,10
8064,8063,2407,6
1119,1120,2408,2
1119,1045,2409,3
1119,1118,2410,8
1119,1237,2411,1
3239,3147,2412,7
3239,3240,2413,9
3239,3238,2414,6
3239,3341,2415,8
4329,4403,2416,9
4329,4255,2417,6
4329,4330,2418,6
7494,7493,2419,2
7494,7568,2420,6
7494,7400,2421,6
7494,7495,2422,3
6876,6970,2423,9
6876,6802,2424,7
6876,6877,2425,2
6876,6875,2426,2
3288,3287,2427,6
3288,3289,2428,4
3288,3176,2429,6
623,551,2430,6
623,695,2431,6
623,622,2432,10
623,624,2433,2
4880,4881,2434,10
4880,4792,2435,2
4880,4879,2436,7
4880,4990,2437,5
6518,6517,2438,10
6518,6438,2439,5
6518,6519,2440,5
5264,5190,2441,6
5264,5265,2442,3
6345,6273,2443,5
6345,6417,2444,9
6345,6344,2445,7
4892,4891,2446,8
4892,4893,2447,5
4892,4800,2448,9
7025,7103,2449,6
7025,7026,2450,7
7025,7024,2451,2
3982,4082,2452,1
3982,3983,2453,6
3982,3910,2454,10
3987,3986,2455,3
3987,4087,2456,9
3987,3915,2457,2
7591,7517,2458,10
7591,7665,2459,4
7591,7592,2460,8
6599,6487,2461,5
6599,6600,2462,1
6599,6598,2463,8
3551,3552,2464,1
3551,3637,2465,4
3551,3477,2466,2
7956,8028,2467,10
7956,7957,2468,4
7956,7884,2469,3
7956,7955,2470,9
6648,6649,2471,9
6648,6722,2472,1
6648,6542,2473,3
6648,6647,2474,8
108,107,2475,9
108,34,2476,2
108,182,2477,9
7973,7974,2478,2
7973,7972,2479,10
7973,8045,2480,8
7973,7901,2481,6
6018,6019,2482,10
6018,6092,2483,8
6018,5944,2484,7
4606,4678,2485,10
4606,4520,2486,1
4606,4607,2487,2
9817,9939,2488,10
9817,9818,2489,10
9817,9816,2490,3
747,853,2491,5
747,746,2492,9
747,748,2493,10
5986,5985,2494,7
5986,6060,2495,5
5986,5912,2496,1
5986,5987,2497,8
1909,2003,2498,5
1909,1908,2499,10
1909,1910,2500,7
1909,1835,2501,2
3020,3021,2502,1
3020,2948,2503,5
3020,3019,2504,8
3020,3092,2505,6
3909,3981,2506,5
3909,3837,2507,6
3909,3908,2508,8
8096,8176,2509,4
8096,8024,2510,6
8096,8095,2511,1
8096,8097,2512,9
739,738,2513,10
739,740,2514,9
739,849,2515,5
2163,2162,2516,10
2163,2235,2517,9
2163,2091,2518,4
5075,5074,2519,9
5075,5076,2520,7
5075,5001,2521,1
5075,5149,2522,7
254,253,2523,7
254,180,2524,1
254,255,2525,7
254,348,2526,6
4651,4650,2527,8
4651,4652,2528,8
4651,4579,2529,7
4651,4723,2530,1
4969,4847,2531,3
4969,5043,2532,5
4969,4968,2533,4
4969,4970,2534,9
2095,2096,2535,1
2095,1989,2536,10
2095,2094,2537,1
2095,2167,2538,2
5375,5374,2539,2
5375,5257,2540,1
5375,5376,2541,8
34,108,2542,4
34,33,2543,6
833,907,2544,4
833,715,2545,1
833,834,2546,10
6351,6350,2547,10
6351,6423,2548,2
6351,6279,2549,1
3779,3778,2550,6
3779,3780,2551,9
3779,3851,2552,2
3779,3693,2553,4
5544,5616,2554,10
5544,5472,2555,10
5544,5545,2556,10
5544,5543,2557,1
5869,5795,2558,9
5869,5868,2559,9
5869,5943,2560,9
783,784,2561,6
783,782,2562,3
783,679,2563,7
1601,1602,2564,8
1601,1501,2565,2
1601,1600,2566,9
8717,8611,2567,1
8717,8716,2568,3
8717,8718,2569,7
8717,8789,2570,7
2663,2664,2571,3
2663,2662,2572,6
2663,2737,2573,7
2663,2589,2574,3
1079,1080,2575,8
1079,1173,2576,2
1079,1005,2577,6
4867,4868,2578,1
4867,4866,2579,2
4867,4981,2580,3
6384,6383,2581,3
6384,6456,2582,2
6384,6385,2583,5
6384,6312,2584,6
9159,9233,2585,9
9159,9069,2586,1
9159,9158,2587,4
9159,9160,2588,10
7218,7217,2589,5
7218,7146,2590,8
7218,7290,2591,9
7218,7219,2592,6
2940,3012,2593,8
2940,2941,2594,1
2940,2939,2595,1
2940,2846,2596,10
7519,7520,2597,3
7519,7518,2598,4
7519,7593,2599,2
7519,7441,2600,6
3312,3313,2601,5
3312,3386,2602,3
3312,3190,2603,3
1794,1868,2604,9
1794,1793,2605,8
1794,1720,2606,5
1384,1312,2607,9
1384,1385,2608,4
1384,1456,2609,4
8783,8711,2610,6
8783,8782,2611,9
8783,8784,2612,4
8783,8855,2613,6
1182,1183,2614,10
1182,1181,2615,7
1182,1280,2616,8
8877,8949,2617,8
8877,8876,2618,4
8877,8805,2619,10
7829,7830,2620,6
7829,7828,2621,10
7829,7723,2622,8
6151,6152,2623,10
6151,6053,2624,8
6151,6150,2625,9
6151,6249,2626,3
8156,8276,2627,1
8156,8157,2628,9
8156,8084,2629,5
8156,8155,2630,1
3567,3661,2631,6
3567,3566,2632,7
3567,3568,2633,7
3567,3493,2634,9
431,432,2635,1
431,503,2636,3
431,430,2637,5
431,321,2638,7
5765,5851,2639,5
5765,5766,2640,10
5765,5764,2641,5
7655,7656,2642,5
7655,7654,2643,9
7655,7581,2644,1
7655,7729,2645,7
6098,6216,2646,9
6098,6099,2647,2
6098,6097,2648,4
9383,9493,2649,6
9383,9309,2650,8
9383,9384,2651,7
6287,6215,2652,2
6287,6286,2653,1
6287,6359,2654,6
6287,6288,2655,10
4755,4683,2656,5
4755,4754,2657,9
4755,4827,2658,4
5729,5730,2659,4
5729,5728,2660,2
5729,5633,2661,1
5239,5238,2662,7
5239,5345,2663,6
5239,5240,2664,3
5239,5165,2665,6
1571,1570,2666,8
1571,1572,2667,3
1571,1483,2668,1
2923,2817,2669,6
2923,2922,2670,8
2923,2924,2671,9
2923,2995,2672,7
9761,9760,2673,7
9761,9689,2674,9
