inter_in,inter_out,streetcode,L
6,96,1557,15
96,6,1558,15
6,106,1559,24
106,6,1560,24
6,130,1561,17
130,6,1562,17
6,131,1563,11
131,6,1564,11
6,136,1565,41
136,6,1566,41
6,150,1567,29
150,6,1568,29
6,155,1569,15
155,6,1570,15
6,166,1571,22
166,6,1572,22
6,182,1573,7
182,6,1574,7
6,184,1575,32
184,6,1576,32
6,189,1577,20
189,6,1578,20
6,199,1579,5
199,6,1580,5
6,202,1581,41
202,6,1582,41
6,205,1583,3
205,6,1584,3
6,206,1585,36
206,6,1586,36
6,233,1587,8
233,6,1588,8
6,234,1589,14
234,6,1590,14
6,236,1591,45
236,6,1592,45
6,249,1593,45
249,6,1594,45
6,266,1595,15
266,6,1596,15
6,269,1597,13
269,6,1598,13
6,275,1599,33
275,6,1600,33
6,283,1601,28
283,6,1602,28
6,287,1603,38
287,6,1604,38
6,301,1605,42
301,6,1606,42
6,308,1607,27
308,6,1608,27
6,324,1609,44
324,6,1610,44
6,328,1611,7
328,6,1612,7
6,329,1613,3
329,6,1614,3
6,344,1615,2
344,6,1616,2
6,354,1617,9
354,6,1618,9
6,377,1619,44
377,6,1620,44
6,386,1621,15
386,6,1622,15
6,391,1623,37
391,6,1624,37
6,414,1625,47
414,6,1626,47
6,417,1627,1
417,6,1628,1
6,423,1629,23
423,6,1630,23
6,424,1631,36
424,6,1632,36
6,425,1633,32
425,6,1634,32
6,427,1635,34
427,6,1636,34
6,432,1637,40
432,6,1638,40
6,437,1639,4
437,6,1640,4
6,466,1641,13
466,6,1642,13
6,478,1643,5
478,6,1644,5
6,513,1645,34
513,6,1646,34
6,522,1647,21
522,6,1648,21
6,532,1649,33
532,6,1650,33
6,533,1651,9
533,6,1652,9
6,534,1653,22
534,6,1654,22
6,542,1655,35
542,6,1656,35
6,557,1657,35
557,6,1658,35
6,560,1659,18
560,6,1660,18
6,568,1661,21
568,6,1662,21
6,601,1663,35
601,6,1664,35
6,603,1665,30
603,6,1666,30
6,609,1667,17
609,6,1668,17
6,622,1669,7
622,6,1670,7
6,624,1671,29
624,6,1672,29
6,629,1673,19
629,6,1674,19
6,630,1675,8
630,6,1676,8
6,656,1677,3
656,6,1678,3
6,671,1679,3
671,6,1680,3
6,674,1681,13
674,6,1682,13
6,700,1683,49
700,6,1684,49
6,717,1685,46
717,6,1686,46
6,738,1687,18
738,6,1688,18
6,746,1689,48
746,6,1690,48
6,776,1691,18
776,6,1692,18
6,789,1693,6
789,6,1694,6
6,797,1695,43
797,6,1696,43
6,798,1697,9
798,6,1698,9
6,808,1699,15
808,6,1700,15
6,834,1701,10
834,6,1702,10
6,839,1703,47
839,6,1704,47
6,852,1705,11
852,6,1706,11
6,862,1707,7
862,6,1708,7
6,871,1709,34
871,6,1710,34
6,872,1711,9
872,6,1712,9
6,897,1713,24
897,6,1714,24
6,939,1715,47
939,6,1716,47
6,956,1717,41
956,6,1718,41
6,979,1719,18
979,6,1720,18
6,1012,1721,49
1012,6,1722,49
6,1022,1723,5
1022,6,1724,5
6,1023,1725,11
1023,6,1726,11
6,1032,1727,41
1032,6,1728,41
6,1062,1729,18
1062,6,1730,18
6,1089,1731,34
1089,6,1732,34
6,1103,1733,27
1103,6,1734,27
6,1107,1735,17
1107,6,1736,17
6,1125,1737,28
1125,6,1738,28
6,1128,1739,2
1128,6,1740,2
6,1144,1741,28
1144,6,1742,28
6,1163,1743,45
1163,6,1744,45
6,1188,1745,13
1188,6,1746,13
6,1193,1747,18
1193,6,1748,18
6,1227,1749,32
1227,6,1750,32
6,1244,1751,20
1244,6,1752,20
6,1256,1753,45
1256,6,1754,45
6,1283,1755,17
1283,6,1756,17
6,1293,1757,45
1293,6,1758,45
6,1312,1759,25
1312,6,1760,25
6,1338,1761,8
1338,6,1762,8
6,1347,1763,40
1347,6,1764,40
6,1351,1765,36
1351,6,1766,36
6,1366,1767,34
1366,6,1768,34
6,1386,1769,17
1386,6,1770,17
6,1394,1771,12
1394,6,1772,12
6,1422,1773,21
1422,6,1774,21
6,1456,1775,33
1456,6,1776,33
6,1461,1777,34
1461,6,1778,34
6,1463,1779,22
1463,6,1780,22
6,1485,1781,32
1485,6,1782,32
6,1503,1783,30
1503,6,1784,30
6,1530,1785,9
1530,6,1786,9
6,1542,1787,28
1542,6,1788,28
6,1595,1789,48
1595,6,1790,48
6,1599,1791,18
1599,6,1792,18
6,1630,1793,29
1630,6,1794,29
6,1684,1795,44
1684,6,1796,44
6,1694,1797,42
1694,6,1798,42
6,1707,1799,37
1707,6,1800,37
6,1712,1801,9
1712,6,1802,9
6,1784,1803,33
1784,6,1804,33
6,1812,1805,19
1812,6,1806,19
6,1829,1807,24
1829,6,1808,24
6,1885,1809,4
1885,6,1810,4
6,1907,1811,41
1907,6,1812,41
6,1917,1813,38
1917,6,1814,38
6,1947,1815,40
1947,6,1816,40
6,1961,1817,21
1961,6,1818,21
6,1971,1819,32
1971,6,1820,32
6,1999,1821,49
1999,6,1822,49
6,2007,1823,5
2007,6,1824,5
6,2029,1825,18
2029,6,1826,18
6,2051,1827,36
2051,6,1828,36
6,2061,1829,40
2061,6,1830,40
6,2084,1831,10
2084,6,1832,10
6,2088,1833,49
2088,6,1834,49
6,2121,1835,20
2121,6,1836,20
6,2139,1837,20
2139,6,1838,20
6,2157,1839,50
2157,6,1840,50
6,2188,1841,11
2188,6,1842,11
6,2194,1843,18
2194,6,1844,18
6,2204,1845,25
2204,6,1846,25
6,2258,1847,48
2258,6,1848,48
6,2310,1849,36
2310,6,1850,36
6,2410,1851,47
2410,6,1852,47
6,2416,1853,12
2416,6,1854,12
6,2471,1855,41
2471,6,1856,41
6,2482,1857,22
2482,6,1858,22
6,2540,1859,16
2540,6,1860,16
6,2548,1861,23
2548,6,1862,23
6,2573,1863,21
2573,6,1864,21
6,2628,1865,35
2628,6,1866,35
6,2684,1867,39
2684,6,1868,39
6,2735,1869,1
2735,6,1870,1
6,2736,1871,49
2736,6,1872,49
6,2772,1873,24
2772,6,1874,24
6,2873,1875,29
2873,6,1876,29
6,2958,1877,15
2958,6,1878,15
6,2962,1879,50
2962,6,1880,50
6,3009,1881,41
3009,6,1882,41
6,3014,1883,34
3014,6,1884,34
6,3056,1885,22
3056,6,1886,22
6,3059,1887,41
3059,6,1888,41
6,3065,1889,31
3065,6,1890,31
6,3074,1891,38
3074,6,1892,38
6,3095,1893,27
3095,6,1894,27
6,3123,1895,15
3123,6,1896,15
6,3146,1897,9
3146,6,1898,9
6,3159,1899,48
3159,6,1900,48
6,3181,1901,15
3181,6,1902,15
6,3195,1903,23
3195,6,1904,23
6,3225,1905,17
3225,6,1906,17
6,3258,1907,14
3258,6,1908,14
6,3379,1909,10
3379,6,1910,10
6,3419,1911,44
3419,6,1912,44
6,3434,1913,20
3434,6,1914,20
6,3480,1915,44
3480,6,1916,44
6,3493,1917,36
3493,6,1918,36
6,3514,1919,31
3514,6,1920,31
6,3522,1921,43
3522,6,1922,43
6,3544,1923,26
3544,6,1924,26
6,3568,1925,43
3568,6,1926,43
6,3580,1927,50
3580,6,1928,50
6,3633,1929,4
3633,6,1930,4
6,3642,1931,17
3642,6,1932,17
6,3696,1933,41
3696,6,1934,41
6,3706,1935,19
3706,6,1936,19
6,3739,1937,44
3739,6,1938,44
6,3749,1939,21
3749,6,1940,21
6,3753,1941,2
3753,6,1942,2
6,3758,1943,11
3758,6,1944,11
6,3772,1945,34
3772,6,1946,34
6,3821,1947,21
3821,6,1948,21
6,3865,1949,50
3865,6,1950,50
6,3943,1951,8
3943,6,1952,8
6,3969,1953,21
3969,6,1954,21
6,4009,1955,46
4009,6,1956,46
6,4037,1957,4
4037,6,1958,4
6,4093,1959,41
4093,6,1960,41
6,4137,1961,10
4137,6,1962,10
6,4149,1963,6
4149,6,1964,6
6,4188,1965,41
4188,6,1966,41
6,4206,1967,33
4206,6,1968,33
6,4230,1969,14
4230,6,1970,14
6,4274,1971,32
4274,6,1972,32
6,4465,1973,13
4465,6,1974,13
6,4484,1975,46
4484,6,1976,46
6,4532,1977,36
4532,6,1978,36
6,4585,1979,24
4585,6,1980,24
6,4635,1981,27
4635,6,1982,27
6,4648,1983,11
4648,6,1984,11
6,4664,1985,15
4664,6,1986,15
6,4676,1987,14
4676,6,1988,14
6,4703,1989,16
4703,6,1990,16
6,4705,1991,2
4705,6,1992,2
6,4800,1993,37
4800,6,1994,37
6,4818,1995,35
4818,6,1996,35
6,4960,1997,23
4960,6,1998,23
6,5002,1999,12
5002,6,2000,12
6,5026,2001,37
5026,6,2002,37
6,5033,2003,32
5033,6,2004,32
6,5059,2005,22
5059,6,2006,22
6,5067,2007,8
5067,6,2008,8
6,5156,2009,46
5156,6,2010,46
6,5274,2011,20
5274,6,2012,20
6,5333,2013,8
5333,6,2014,8
6,5337,2015,37
5337,6,2016,37
6,5370,2017,19
5370,6,2018,19
6,5373,2019,26
5373,6,2020,26
6,5445,2021,3
5445,6,2022,3
6,5476,2023,30
5476,6,2024,30
6,5477,2025,18
5477,6,2026,18
6,5480,2027,31
5480,6,2028,31
6,5512,2029,27
5512,6,2030,27
6,5543,2031,21
5543,6,2032,21
6,5649,2033,20
5649,6,2034,20
6,5658,2035,44
5658,6,2036,44
6,5730,2037,15
5730,6,2038,15
6,5816,2039,48
5816,6,2040,48
6,5821,2041,9
5821,6,2042,9
6,5898,2043,31
5898,6,2044,31
6,5910,2045,20
5910,6,2046,20
6,5940,2047,40
5940,6,2048,40
6,5941,2049,28
5941,6,2050,28
6,5961,2051,34
5961,6,2052,34
6,6004,2053,2
6004,6,2054,2
6,6058,2055,29
6058,6,2056,29
6,6079,2057,22
6079,6,2058,22
6,6122,2059,27
6122,6,2060,27
6,6279,2061,46
6279,6,2062,46
6,6465,2063,47
6465,6,2064,47
6,6467,2065,25
6467,6,2066,25
6,6524,2067,23
6524,6,2068,23
6,6533,2069,31
6533,6,2070,31
6,6593,2071,41
6593,6,2072,41
6,6675,2073,5
6675,6,2074,5
6,6699,2075,32
6699,6,2076,32
6,6760,2077,47
6760,6,2078,47
6,6784,2079,17
6784,6,2080,17
6,6824,2081,7
6824,6,2082,7
6,6867,2083,31
6867,6,2084,31
6,6929,2085,22
6929,6,2086,22
6,6983,2087,33
6983,6,2088,33
6,6993,2089,23
6993,6,2090,23
6,7027,2091,4
7027,6,2092,4
6,7070,2093,15
7070,6,2094,15
6,7128,2095,29
7128,6,2096,29
6,7141,2097,27
7141,6,2098,27
6,7155,2099,7
7155,6,2100,7
6,7174,2101,34
7174,6,2102,34
6,7187,2103,42
7187,6,2104,42
6,7193,2105,7
7193,6,2106,7
6,7197,2107,6
7197,6,2108,6
6,7200,2109,8
7200,6,2110,8
6,7261,2111,40
7261,6,2112,40
6,7264,2113,14
7264,6,2114,14
6,7273,2115,31
7273,6,2116,31
6,7415,2117,50
7415,6,2118,50
6,7489,2119,26
7489,6,2120,26
6,7552,2121,50
7552,6,2122,50
6,7584,2123,45
7584,6,2124,45
6,7605,2125,29
7605,6,2126,29
6,7635,2127,21
7635,6,2128,21
6,7660,2129,16
7660,6,2130,16
6,7685,2131,21
7685,6,2132,21
6,7776,2133,19
7776,6,2134,19
6,7984,2135,36
7984,6,2136,36
6,7994,2137,6
7994,6,2138,6
7,8,2139,21
8,7,2140,21
7,9,2141,31
9,7,2142,31
7,10,2143,15
10,7,2144,15
7,12,2145,39
12,7,2146,39
7,13,2147,2
13,7,2148,2
7,16,2149,1
16,7,2150,1
7,17,2151,9
17,7,2152,9
7,21,2153,7
21,7,2154,7
7,23,2155,23
23,7,2156,23
7,30,2157,13
30,7,2158,13
7,32,2159,38
32,7,2160,38
7,33,2161,41
33,7,2162,41
7,36,2163,18
36,7,2164,18
7,39,2165,34
39,7,2166,34
7,41,2167,23
41,7,2168,23
7,54,2169,41
54,7,2170,41
7,55,2171,17
55,7,2172,17
7,73,2173,33
73,7,2174,33
7,78,2175,26
78,7,2176,26
7,82,2177,35
82,7,2178,35
7,94,2179,10
94,7,2180,10
7,97,2181,36
97,7,2182,36
7,99,2183,12
99,7,2184,12
7,110,2185,17
110,7,2186,17
7,133,2187,1
133,7,2188,1
7,139,2189,15
139,7,2190,15
7,152,2191,49
152,7,2192,49
7,155,2193,28
155,7,2194,28
7,159,2195,35
159,7,2196,35
7,166,2197,20
166,7,2198,20
7,167,2199,2
167,7,2200,2
7,170,2201,48
170,7,2202,48
7,180,2203,6
180,7,2204,6
7,186,2205,32
186,7,2206,32
7,187,2207,28
187,7,2208,28
7,190,2209,16
190,7,2210,16
7,192,2211,23
192,7,2212,23
7,215,2213,36
215,7,2214,36
7,222,2215,41
222,7,2216,41
7,238,2217,36
238,7,2218,36
7,248,2219,27
248,7,2220,27
7,270,2221,45
270,7,2222,45
7,289,2223,22
289,7,2224,22
7,296,2225,15
296,7,2226,15
7,301,2227,36
301,7,2228,36
7,314,2229,21
314,7,2230,21
7,344,2231,13
344,7,2232,13
7,352,2233,5
352,7,2234,5
7,378,2235,47
378,7,2236,47
7,393,2237,12
393,7,2238,12
7,415,2239,15
415,7,2240,15
7,420,2241,21
420,7,2242,21
7,421,2243,35
421,7,2244,35
7,449,2245,8
449,7,2246,8
7,455,2247,35
455,7,2248,35
7,456,2249,7
456,7,2250,7
7,458,2251,27
458,7,2252,27
7,467,2253,43
467,7,2254,43
7,496,2255,6
496,7,2256,6
7,498,2257,9
498,7,2258,9
7,549,2259,11
549,7,2260,11
7,570,2261,21
570,7,2262,21
7,675,2263,3
675,7,2264,3
7,718,2265,13
718,7,2266,13
7,724,2267,16
724,7,2268,16
7,754,2269,27
754,7,2270,27
7,768,2271,48
768,7,2272,48
7,776,2273,14
776,7,2274,14
7,780,2275,49
780,7,2276,49
7,781,2277,44
781,7,2278,44
7,801,2279,44
801,7,2280,44
7,815,2281,25
815,7,2282,25
7,817,2283,8
817,7,2284,8
7,820,2285,16
820,7,2286,16
7,860,2287,36
860,7,2288,36
7,866,2289,15
866,7,2290,15
7,900,2291,15
900,7,2292,15
7,953,2293,40
953,7,2294,40
7,1005,2295,21
1005,7,2296,21
7,1098,2297,48
1098,7,2298,48
7,1106,2299,24
1106,7,2300,24
7,1118,2301,20
1118,7,2302,20
7,1129,2303,16
1129,7,2304,16
7,1135,2305,41
1135,7,2306,41
7,1153,2307,31
1153,7,2308,31
7,1157,2309,21
1157,7,2310,21
7,1162,2311,6
1162,7,2312,6
7,1180,2313,3
1180,7,2314,3
7,1185,2315,5
1185,7,2316,5
7,1198,2317,27
1198,7,2318,27
7,1206,2319,46
1206,7,2320,46
7,1218,2321,29
1218,7,2322,29
7,1258,2323,6
1258,7,2324,6
7,1285,2325,41
1285,7,2326,41
7,1319,2327,41
1319,7,2328,41
7,1370,2329,2
1370,7,2330,2
7,1383,2331,33
1383,7,2332,33
7,1463,2333,50
1463,7,2334,50
7,1467,2335,8
1467,7,2336,8
7,1531,2337,41
1531,7,2338,41
7,1634,2339,36
1634,7,2340,36
7,1663,2341,50
1663,7,2342,50
7,1724,2343,24
1724,7,2344,24
7,1733,2345,47
1733,7,2346,47
7,1770,2347,11
1770,7,2348,11
7,1779,2349,41
1779,7,2350,41
7,1832,2351,29
1832,7,2352,29
7,1872,2353,36
1872,7,2354,36
7,1960,2355,30
1960,7,2356,30
7,1983,2357,27
1983,7,2358,27
7,1988,2359,46
1988,7,2360,46
7,2030,2361,18
2030,7,2362,18
7,2080,2363,1
2080,7,2364,1
7,2095,2365,43
2095,7,2366,43
7,2103,2367,1
2103,7,2368,1
7,2115,2369,14
2115,7,2370,14
7,2222,2371,21
2222,7,2372,21
7,2226,2373,15
2226,7,2374,15
7,2319,2375,22
2319,7,2376,22
7,2340,2377,46
2340,7,2378,46
7,2380,2379,39
2380,7,2380,39
7,2415,2381,49
2415,7,2382,49
7,2441,2383,2
2441,7,2384,2
7,2486,2385,31
2486,7,2386,31
7,2517,2387,9
2517,7,2388,9
7,2614,2389,15
2614,7,2390,15
7,2615,2391,49
2615,7,2392,49
7,2653,2393,17
2653,7,2394,17
7,2654,2395,6
2654,7,2396,6
7,2676,2397,10
2676,7,2398,10
7,2760,2399,20
2760,7,2400,20
7,2761,2401,10
2761,7,2402,10
7,2779,2403,28
2779,7,2404,28
7,2822,2405,17
2822,7,2406,17
7,2852,2407,27
2852,7,2408,27
7,2855,2409,32
2855,7,2410,32
7,2880,2411,23
2880,7,2412,23
7,2882,2413,2
2882,7,2414,2
7,2918,2415,6
2918,7,2416,6
7,3019,2417,46
3019,7,2418,46
7,3054,2419,9
3054,7,2420,9
7,3085,2421,15
3085,7,2422,15
7,3111,2423,1
3111,7,2424,1
7,3152,2425,16
3152,7,2426,16
7,3251,2427,25
3251,7,2428,25
7,3285,2429,3
3285,7,2430,3
7,3289,2431,15
3289,7,2432,15
7,3291,2433,45
3291,7,2434,45
7,3323,2435,11
3323,7,2436,11
7,3368,2437,46
3368,7,2438,46
7,3383,2439,17
3383,7,2440,17
7,3428,2441,36
3428,7,2442,36
7,3498,2443,11
3498,7,2444,11
7,3600,2445,44
3600,7,2446,44
7,3653,2447,16
3653,7,2448,16
7,3768,2449,18
3768,7,2450,18
7,3779,2451,32
3779,7,2452,32
7,3839,2453,14
3839,7,2454,14
7,3862,2455,35
3862,7,2456,35
7,3899,2457,4
3899,7,2458,4
7,3922,2459,50
3922,7,2460,50
7,3928,2461,18
3928,7,2462,18
7,4058,2463,21
4058,7,2464,21
7,4104,2465,31
4104,7,2466,31
7,4109,2467,46
4109,7,2468,46
7,4142,2469,43
4142,7,2470,43
7,4169,2471,31
4169,7,2472,31
7,4176,2473,2
4176,7,2474,2
7,4188,2475,40
4188,7,2476,40
7,4232,2477,39
4232,7,2478,39
7,4256,2479,26
4256,7,2480,26
7,4260,2481,29
4260,7,2482,29
7,4380,2483,49
4380,7,2484,49
7,4389,2485,21
4389,7,2486,21
7,4486,2487,46
4486,7,2488,46
7,4561,2489,7
4561,7,2490,7
7,4592,2491,17
4592,7,2492,17
7,4622,2493,19
4622,7,2494,19
7,4783,2495,42
4783,7,2496,42
7,4801,2497,5
4801,7,2498,5
7,4889,2499,5
4889,7,2500,5
7,5034,2501,19
5034,7,2502,19
7,5071,2503,47
5071,7,2504,47
7,5127,2505,29
5127,7,2506,29
7,5177,2507,18
5177,7,2508,18
7,5200,2509,41
5200,7,2510,41
7,5218,2511,18
5218,7,2512,18
7,5263,2513,41
5263,7,2514,41
7,5265,2515,3
5265,7,2516,3
7,5468,2517,25
5468,7,2518,25
7,5495,2519,14
5495,7,2520,14
7,5635,2521,34
5635,7,2522,34
7,5673,2523,13
5673,7,2524,13
7,5725,2525,13
5725,7,2526,13
7,5806,2527,43
5806,7,2528,43
7,5849,2529,3
5849,7,2530,3
7,5867,2531,45
5867,7,2532,45
7,6007,2533,8
6007,7,2534,8
7,6146,2535,16
6146,7,2536,16
7,6205,2537,41
6205,7,2538,41
7,6245,2539,35
6245,7,2540,35
7,6246,2541,17
6246,7,2542,17
7,6451,2543,17
6451,7,2544,17
7,6485,2545,17
6485,7,2546,17
7,6615,2547,22
6615,7,2548,22
7,6620,2549,12
6620,7,2550,12
7,6676,2551,45
6676,7,2552,45
7,6710,2553,46
6710,7,2554,46
7,6712,2555,13
6712,7,2556,13
7,6743,2557,29
6743,7,2558,29
7,6784,2559,36
6784,7,2560,36
7,6875,2561,32
6875,7,2562,32
7,6878,2563,9
6878,7,2564,9
7,7005,2565,6
7005,7,2566,6
7,7120,2567,10
7120,7,2568,10
7,7142,2569,7
7142,7,2570,7
7,7211,2571,7
7211,7,2572,7
7,7224,2573,28
7224,7,2574,28
7,7443,2575,30
7443,7,2576,30
7,7610,2577,4
7610,7,2578,4
7,7635,2579,35
7635,7,2580,35
7,7693,2581,26
7693,7,2582,26
7,7712,2583,5
7712,7,2584,5
7,7862,2585,24
7862,7,2586,24
7,7871,2587,33
7871,7,2588,33
7,7956,2589,1
7956,7,2590,1
7,7987,2591,28
7987,7,2592,28
8,9,2593,4
9,8,2594,4
8,10,2595,25
10,8,2596,25
8,11,2597,38
11,8,2598,38
8,15,2599,4
15,8,2600,4
8,16,2601,25
16,8,2602,25
8,17,2603,15
17,8,2604,15
8,18,2605,42
18,8,2606,42
8,19,2607,28
19,8,2608,28
8,20,2609,21
20,8,2610,21
8,21,2611,42
21,8,2612,42
8,22,2613,34
22,8,2614,34
8,32,2615,17
32,8,2616,17
8,34,2617,35
34,8,2618,35
8,39,2619,17
39,8,2620,17
8,40,2621,21
40,8,2622,21
8,42,2623,13
42,8,2624,13
8,44,2625,30
44,8,2626,30
8,46,2627,3
46,8,2628,3
8,52,2629,12
52,8,2630,12
8,58,2631,47
58,8,2632,47
8,59,2633,33
59,8,2634,33
8,60,2635,49
60,8,2636,49
8,61,2637,38
61,8,2638,38
8,65,2639,10
65,8,2640,10
8,69,2641,21
69,8,2642,21
8,76,2643,29
76,8,2644,29
8,79,2645,40
79,8,2646,40
8,83,2647,15
83,8,2648,15
8,85,2649,3
85,8,2650,3
8,90,2651,5
90,8,2652,5
8,94,2653,35
94,8,2654,35
8,95,2655,47
95,8,2656,47
8,105,2657,8
105,8,2658,8
8,109,2659,38
109,8,2660,38
8,110,2661,3
110,8,2662,3
8,111,2663,12
111,8,2664,12
8,112,2665,48
112,8,2666,48
8,119,2667,9
119,8,2668,9
8,124,2669,25
124,8,2670,25
8,125,2671,22
125,8,2672,22
8,128,2673,36
128,8,2674,36
8,135,2675,23
135,8,2676,23
8,143,2677,33
143,8,2678,33
8,146,2679,8
146,8,2680,8
8,147,2681,39
147,8,2682,39
8,148,2683,15
148,8,2684,15
8,160,2685,44
160,8,2686,44
8,163,2687,29
163,8,2688,29
8,178,2689,49
178,8,2690,49
8,190,2691,28
190,8,2692,28
8,217,2693,28
217,8,2694,28
8,224,2695,48
224,8,2696,48
8,237,2697,39
237,8,2698,39
8,240,2699,20
240,8,2700,20
8,245,2701,25
245,8,2702,25
8,255,2703,12
255,8,2704,12
8,261,2705,16
261,8,2706,16
8,264,2707,44
264,8,2708,44
8,271,2709,22
271,8,2710,22
8,284,2711,39
284,8,2712,39
8,294,2713,10
294,8,2714,10
8,297,2715,24
297,8,2716,24
8,299,2717,18
299,8,2718,18
8,308,2719,14
308,8,2720,14
8,309,2721,20
309,8,2722,20
8,310,2723,13
310,8,2724,13
8,331,2725,22
331,8,2726,22
8,354,2727,9
354,8,2728,9
8,355,2729,42
355,8,2730,42
8,358,2731,48
358,8,2732,48
8,373,2733,21
373,8,2734,21
8,375,2735,42
375,8,2736,42
8,385,2737,35
385,8,2738,35
8,392,2739,30
392,8,2740,30
8,397,2741,28
397,8,2742,28
8,402,2743,50
402,8,2744,50
8,415,2745,5
415,8,2746,5
8,430,2747,33
430,8,2748,33
8,432,2749,49
432,8,2750,49
8,438,2751,16
438,8,2752,16
8,446,2753,14
446,8,2754,14
8,464,2755,42
464,8,2756,42
8,475,2757,36
475,8,2758,36
8,489,2759,18
489,8,2760,18
8,492,2761,12
492,8,2762,12
8,503,2763,26
503,8,2764,26
8,532,2765,18
532,8,2766,18
8,544,2767,14
544,8,2768,14
8,545,2769,24
545,8,2770,24
8,552,2771,15
552,8,2772,15
8,556,2773,9
556,8,2774,9
8,557,2775,27
557,8,2776,27
8,564,2777,14
564,8,2778,14
8,588,2779,27
588,8,2780,27
8,591,2781,50
591,8,2782,50
8,594,2783,49
594,8,2784,49
8,604,2785,5
604,8,2786,5
8,644,2787,28
644,8,2788,28
8,650,2789,14
650,8,2790,14
8,651,2791,46
651,8,2792,46
8,660,2793,29
660,8,2794,29
8,696,2795,41
696,8,2796,41
8,747,2797,11
747,8,2798,11
8,748,2799,30
748,8,2800,30
8,753,2801,4
753,8,2802,4
8,784,2803,1
784,8,2804,1
8,808,2805,2
808,8,2806,2
8,831,2807,40
831,8,2808,40
8,844,2809,39
844,8,2810,39
8,845,2811,29
845,8,2812,29
8,857,2813,50
857,8,2814,50
8,860,2815,18
860,8,2816,18
8,869,2817,42
869,8,2818,42
8,870,2819,28
870,8,2820,28
8,876,2821,9
876,8,2822,9
8,907,2823,18
907,8,2824,18
8,933,2825,16
933,8,2826,16
8,943,2827,12
943,8,2828,12
8,946,2829,38
946,8,2830,38
8,960,2831,22
960,8,2832,22
8,965,2833,9
965,8,2834,9
8,968,2835,46
968,8,2836,46
8,998,2837,34
998,8,2838,34
8,999,2839,43
999,8,2840,43
8,1012,2841,47
1012,8,2842,47
8,1020,2843,38
1020,8,2844,38
8,1031,2845,21
1031,8,2846,21
8,1039,2847,48
1039,8,2848,48
8,1055,2849,19
1055,8,2850,19
8,1058,2851,43
1058,8,2852,43
8,1065,2853,39
1065,8,2854,39
8,1074,2855,47
1074,8,2856,47
8,1082,2857,19
1082,8,2858,19
8,1093,2859,32
1093,8,2860,32
8,1121,2861,39
1121,8,2862,39
8,1127,2863,49
1127,8,2864,49
8,1148,2865,24
1148,8,2866,24
8,1154,2867,23
1154,8,2868,23
8,1166,2869,17
1166,8,2870,17
8,1221,2871,2
1221,8,2872,2
8,1230,2873,39
1230,8,2874,39
8,1246,2875,42
1246,8,2876,42
8,1260,2877,18
1260,8,2878,18
8,1263,2879,44
1263,8,2880,44
8,1305,2881,40
1305,8,2882,40
8,1328,2883,23
1328,8,2884,23
8,1348,2885,33
1348,8,2886,33
8,1361,2887,18
1361,8,2888,18
8,1373,2889,32
1373,8,2890,32
8,1391,2891,40
1391,8,2892,40
8,1402,2893,40
1402,8,2894,40
8,1425,2895,46
1425,8,2896,46
8,1458,2897,9
1458,8,2898,9
8,1462,2899,40
1462,8,2900,40
8,1468,2901,14
1468,8,2902,14
8,1495,2903,25
1495,8,2904,25
8,1526,2905,10
1526,8,2906,10
8,1529,2907,9
1529,8,2908,9
8,1542,2909,36
1542,8,2910,36
8,1567,2911,5
1567,8,2912,5
8,1570,2913,42
1570,8,2914,42
8,1571,2915,16
1571,8,2916,16
8,1580,2917,7
1580,8,2918,7
8,1607,2919,16
1607,8,2920,16
8,1614,2921,21
1614,8,2922,21
8,1615,2923,37
1615,8,2924,37
8,1625,2925,22
1625,8,2926,22
8,1717,2927,28
1717,8,2928,28
8,1741,2929,37
1741,8,2930,37
8,1746,2931,23
1746,8,2932,23
8,1766,2933,11
1766,8,2934,11
8,1776,2935,39
1776,8,2936,39
8,1811,2937,47
1811,8,2938,47
8,1814,2939,14
1814,8,2940,14
8,1816,2941,49
1816,8,2942,49
8,1842,2943,50
1842,8,2944,50
8,1849,2945,20
1849,8,2946,20
8,1853,2947,1
1853,8,2948,1
8,1935,2949,20
1935,8,2950,20
8,1940,2951,46
1940,8,2952,46
8,1967,2953,23
1967,8,2954,23
8,1975,2955,17
1975,8,2956,17
8,2008,2957,31
2008,8,2958,31
8,2010,2959,3
2010,8,2960,3
8,2038,2961,23
2038,8,2962,23
8,2066,2963,15
2066,8,2964,15
8,2067,2965,5
2067,8,2966,5
8,2080,2967,38
2080,8,2968,38
8,2101,2969,48
2101,8,2970,48
8,2108,2971,12
2108,8,2972,12
8,2109,2973,17
2109,8,2974,17
8,2113,2975,19
2113,8,2976,19
8,2123,2977,10
2123,8,2978,10
8,2131,2979,16
2131,8,2980,16
8,2141,2981,44
2141,8,2982,44
8,2143,2983,17
2143,8,2984,17
8,2149,2985,19
2149,8,2986,19
8,2167,2987,14
2167,8,2988,14
8,2204,2989,41
2204,8,2990,41
8,2222,2991,44
2222,8,2992,44
8,2227,2993,6
2227,8,2994,6
8,2270,2995,38
2270,8,2996,38
8,2293,2997,35
2293,8,2998,35
8,2297,2999,6
2297,8,3000,6
8,2302,3001,20
2302,8,3002,20
8,2316,3003,4
2316,8,3004,4
8,2336,3005,13
2336,8,3006,13
8,2409,3007,45
2409,8,3008,45
8,2434,3009,28
2434,8,3010,28
8,2496,3011,7
